MAE,MSE,RMSE,MAPE,sMAPE,QLIKE,R2,HitRate,N,AssetClass,Ticker,Horizon
0.019440321842761,0.0006875632725456974,0.026221427736599266,20.614985775168954,23.532329304745648,-3.7803959478360025,-0.4949619321349341,50.14925373134328,336,forex,EURUSD,336
0.029524288122399236,0.00158034629342876,0.0397535695683892,26.44446323552757,31.55428687454639,-3.275183657054977,-0.6332858600300764,46.87065368567455,720,forex,EURUSD,720
0.058970345965354054,0.003642556864497861,0.06035359860437371,38.93227503510825,48.64798058555839,-2.054853114585134,-22.267474972321555,27.27272727272727,12,forex,GBPJPY,12
0.01849610847266211,0.0006916030542239423,0.026298346986530205,16.862075918716044,17.81682649089701,-3.478949100592738,-0.22873532352692805,46.31578947368421,96,forex,GBPJPY,96
0.02265028948244241,0.001028447816621567,0.03206942183173197,19.64164741795047,20.72934566017699,-3.3745110149079616,-0.1259429507271297,48.167539267015705,192,forex,GBPJPY,192
0.04310677087693108,0.0034835149872887365,0.059021309603301216,27.301053770086035,32.470995957009755,-2.5867594007263266,-0.4651645736495187,51.94029850746269,336,forex,GBPJPY,336
0.03551202480403634,0.0023194872529180167,0.04816105535511049,25.324832895293586,28.44296459066202,-2.856807651762449,-0.37362648304666557,49.791376912378304,720,forex,GBPJPY,720
0.03508441924461176,0.0012834298831611596,0.035824989646351044,33.11806140328788,39.887891134273424,-3.053030930838594,-26.03418621176617,36.36363636363637,12,forex,GBPUSD,12
0.017786215664814753,0.00041819172382002984,0.020449736522019785,19.661769550058615,21.61316595201701,-3.7807315568695734,-0.9720020399942044,44.21052631578947,96,forex,GBPUSD,96
0.015420314900619366,0.00034268014048243536,0.018511621768025496,17.01806224959724,18.482666834795705,-3.8207596797475767,-0.6835531920322133,47.12041884816754,192,forex,GBPUSD,192
0.016457276439279172,0.0004109390243092253,0.02027163102242208,17.101292887916962,18.796521577123045,-3.72925629879296,-0.5510585480212367,51.64179104477612,336,forex,GBPUSD,336
0.020284342861735655,0.0007267927645651917,0.026959094283102163,18.573461593595848,21.238965261099263,-3.5001297908383195,-0.6971652266040289,50.208623087621696,720,forex,GBPUSD,720
0.026797162515360014,0.0007241618868237616,0.026910256164216675,34.827137903951524,42.21501612384014,-3.6283121933007454,-155.6316848525249,45.45454545454545,12,forex,USDCAD,12
0.016407333159343448,0.0003460981918718762,0.01860371446437179,22.075011421318177,25.545870478992118,-4.085424085198118,-4.7028805488464975,44.21052631578947,96,forex,USDCAD,96
0.014544760494350042,0.0002883223788108762,0.016980058268771525,19.43593715662367,22.06688195733375,-4.140875545418053,-2.4384721883297265,43.97905759162304,192,forex,USDCAD,192
0.01234439117450696,0.00022335059774768458,0.014944918793612918,18.660502334280743,19.4247542161223,-4.341722301690304,-0.6545590063030151,47.462686567164184,336,forex,USDCAD,336
0.01607584686608497,0.0004962272566962955,0.022276158930486546,20.53549387710965,22.23131338884254,-4.101624673336881,-0.25987116685215517,49.374130737134905,720,forex,USDCAD,720
0.057822943385159344,0.0033589611262458442,0.05795654515450213,43.96211017499452,56.373893085614945,-2.0277588106558473,-164.04179170036753,45.45454545454545,12,forex,USDCHF,12
0.025917593831595958,0.0010270113821750427,0.03204701830397085,22.968337826372487,26.49992148885618,-3.2468159904260054,-1.8183251933348545,43.15789473684211,96,forex,USDCHF,96
0.02033973121063208,0.0007074047230619212,0.026597081100412527,20.482885624579687,20.91539686554873,-3.461141661678161,-1.4546241849164536,42.93193717277487,192,forex,USDCHF,192
